38548;StatTrak™ Five-SeveN | Capillary (Factory New);7.21
35046;Glock-18 | Reactor (Factory New);99.04
911219;Sticker | sdy (Glitter) | Rio 2022;1.59
37038;Sealed Graffiti | Karambit (Brick Red);0.15
921516;R8 Revolver | Banana Cannon (Well-Worn);8.59
759239;CZ75-Auto | Eco (Battle-Scarred);2.99
34036;AUG | Radiation Hazard (Minimal Wear);8.27
38934;StatTrak™ MAC-10 | Lapis Gator (Field-Tested);3.71
39799;StatTrak™ XM1014 | Seasons (Factory New);42.39
871743;Sticker | Coral Skill Surf (Holo);17.3
39501;StatTrak™ SG 553 | Atlas (Minimal Wear);2.28
37301;Sealed Graffiti | Sheriff (SWAT Blue);0.1
36373;SCAR-20 | Cardiac (Minimal Wear);39.9
42292;XM1014 | Quicksilver (Factory New);3.6
43939;Sticker | Flashbang;5.43
42171;USP-S | Dark Water (Minimal Wear);473.5
38117;Souvenir USP-S | Royal Blue (Field-Tested);74.8
871555;Glock-18 | Snack Attack (Battle-Scarred);18.02
42688;★ Flip Knife | Black Laminate (Battle-Scarred);1977.5
37889;Souvenir P250 | Contamination (Field-Tested);5.85
768301;Sticker | Xyp9x | Katowice 2019;2.42
776296;★ Paracord Knife | Fade (Factory New);5279.5
42353;★ Bayonet | Autotronic (Minimal Wear);5346.51
772366;Sticker | Ninjas in Pyjamas (Foil) | Berlin 2019;20.59
37875;Souvenir P2000 | Grassland (Field-Tested);0.67
772311;Sticker | sergej (Foil) | Berlin 2019;1.37
42195;USP-S | Night Ops (Battle-Scarred);3.91
835652;R8 Revolver | Night (Minimal Wear);2.23
36372;SCAR-20 | Cardiac (Field-Tested);26.18
772378;Sticker | HellRaisers | Berlin 2019;4.99
895395;Sticker | Boombl4 (Holo) | Antwerp 2022;14.1
876898;Souvenir SSG 08 | Carbon Fiber (Factory New);15.8
37420;Sealed Graffiti | Tombstone (Brick Red);0.24
911320;Sticker | rain (Glitter) | Rio 2022;1.44
768324;Sticker | NRG (Holo) | Katowice 2019;9.97
768177;Sticker | FaZe Clan (Holo) | Katowice 2019;26.57
895468;Sticker | Aleksib (Holo) | Antwerp 2022;8.94
773680;StatTrak™ Tec-9 | Flash Out (Minimal Wear);2.68
762194;AUG | Random Access (Field-Tested);13.79
42394;★ Bayonet | Forest DDPAT (Field-Tested);1670.5
42982;★ Karambit | Bright Water (Minimal Wear);5399.5
45249;AWP | Mortis (Well-Worn);17.1
39750;StatTrak™ USP-S | Neo-Noir (Field-Tested);301
768247;Sticker | dupreeh | Katowice 2019;3.91
39011;StatTrak™ MP7 | Akoben (Minimal Wear);3.15
835730;StatTrak™ SSG 08 | Parallax (Minimal Wear);41.8
39288;StatTrak™ P250 | Supernova (Field-Tested);11.5
772118;Sticker | forZe eSports (Holo) | Berlin 2019;2.55
768334;Sticker | Hobbit | Katowice 2019;1.99
911202;Sticker | electronic (Glitter) | Rio 2022;1.3
38372;StatTrak™ CZ75-Auto | Tigris (Minimal Wear);21.87
45495;★ Moto Gloves | POW! (Minimal Wear);7849
871588;Sticker | Blood Moon Tentaskull;2.28
886990;StatTrak™ Five-SeveN | Scrawl (Battle-Scarred);1.62
36102;P250 | Whiteout (Minimal Wear);138.5
34638;FAMAS | Cyanospatter (Well-Worn);0.89
772077;Sticker | Grayhound Gaming (Holo) | Berlin 2019;1.85
835891;Sticker | Hello FAMAS (Gold);9.9
772052;Sticker | SicK (Foil) | Berlin 2019;1.68
887020;StatTrak™ Sawed-Off | Spirit Board (Battle-Scarred);1.64
762252;SG 553 | Integrale (Battle-Scarred);60.17
911380;Sticker | TRY | Rio 2022;0.14
39703;StatTrak™ UMP-45 | Primal Saber (Field-Tested);28.45
36363;SCAR-20 | Blueprint (Battle-Scarred);0.71
37434;Sealed Graffiti | Tombstone (War Pig Pink);0.15
900541;StatTrak™ M4A4 | Poly Mag (Well-Worn);1.46
42779;★ Gut Knife;1461.98
911536;Sticker | NQZ (Glitter) | Rio 2022;8.28
768194;Sticker | RUSH | Katowice 2019;8.87
37424;Sealed Graffiti | Tombstone (Frog Green);0.09
886684;StatTrak™ P2000 | Lifted Spirits (Battle-Scarred);1.58
43108;★ M9 Bayonet | Lore (Minimal Wear);20048.5
36763;Sealed Graffiti | Chess King (Cash Green);0.08
33998;AUG | Bengal Tiger (Minimal Wear);59.4
38516;StatTrak™ FAMAS | Mecha Industries (Factory New);139.5
43114;★ M9 Bayonet | Night (Field-Tested);3549
871347;G3SG1 | Keeping Tabs (Battle-Scarred);1.52
37435;Sealed Graffiti | Tombstone (Wire Blue);0.16
37050;Sealed Graffiti | Karambit (Tracer Yellow);0.09
37306;Sealed Graffiti | Sheriff (War Pig Pink);0.09
769251;Tec-9 | Bamboozle (Battle-Scarred);2.02
894458;Sticker | Complexity Gaming (Gold) | Antwerp 2022;67.66
38159;StatTrak™ AK-47 | Bloodsport (Minimal Wear);1488
871172;G3SG1 | New Roots (Factory New);115
911401;Sticker | ANNIHILATION | Rio 2022;0.07
876927;Souvenir P250 | Drought (Well-Worn);0.4
34339;CZ75-Auto | Tigris (Well-Worn);5.98
45430;★ Hand Wraps | Duct Tape (Minimal Wear);799.5
876925;Souvenir MAG-7 | Navy Sheen (Well-Worn);0.12
768472;Sticker | Grayhound Gaming (Holo) | Katowice 2019;13.7
762195;AUG | Random Access (Minimal Wear);24.3
37688;Souvenir Glock-18 | Groundwater (Field-Tested);20.47
900616;R8 Revolver | Crazy 8 (Factory New);23.39
39680;StatTrak™ UMP-45 | Corporal (Field-Tested);2.89
37426;Sealed Graffiti | Tombstone (Monarch Blue);0.13
911331;Sticker | TACO | Rio 2022;0.14
35397;MAC-10 | Indigo (Field-Tested);9.63
773689;StatTrak™ MP5-SD | Agent (Field-Tested);8.17
38358;StatTrak™ CZ75-Auto | Red Astor (Minimal Wear);9.88
876910;Souvenir CZ75-Auto | Framework (Field-Tested);0.36
776796;★ Nomad Knife | Urban Masked (Field-Tested);1488.5
871646;StatTrak™ FAMAS | ZX Spectron (Minimal Wear);45
886991;StatTrak™ MP5-SD | Necro Jr. (Battle-Scarred);1.61
34511;Dual Berettas | Briar (Minimal Wear);10.38
877023;Souvenir P90 | Ancient Earth (Minimal Wear);0.25
911373;Sticker | latto | Rio 2022;0.12
35918;P2000 | Granite Marbleized (Battle-Scarred);0.86
876912;Souvenir FAMAS | Faulty Wiring (Field-Tested);1.16
921433;SG 553 | Cyberforce (Well-Worn);1.29
896655;Sticker | ropz (Gold, Champion) | Antwerp 2022;66.89
887008;MP9 | Starlight Protector (Factory New);247.5
37622;Souvenir Five-SeveN | Forest Night (Field-Tested);1.5
914114;Sticker | fame (Holo, Champion) | Rio 2022;3.88
781566;P250 | Cassette (Well-Worn);0.48
914112;Sticker | qikert (Holo, Champion) | Rio 2022;3.45
871141;M4A4 | The Coalition (Well-Worn);84.8
768346;Sticker | coldzera | Katowice 2019;2.13
39077;StatTrak™ MP9 | Ruby Poison Dart (Minimal Wear);19.68
772200;Sticker | buster (Foil) | Berlin 2019;1.73
835706;Galil AR | Phoenix Blacklight (Minimal Wear);251
772348;Sticker | FaZe Clan (Foil) | Berlin 2019;22.4
759296;StatTrak™ G3SG1 | High Seas (Minimal Wear);20.3
35934;P2000 | Handgun (Factory New);22.7
760384;Sticker | Ninjas in Pyjamas | London 2018;7.97
900594;Dual Berettas | Flora Carnivora (Factory New);26.38
763401;StatTrak™ Glock-18 | Oxide Blaze (Factory New);11.56
773741;M249 | Aztec (Factory New);14.2
36344;R8 Revolver | Llama Cannon (Battle-Scarred);12.97
763423;StatTrak™ AWP | Neo-Noir (Minimal Wear);479
42134;UMP-45 | Scaffold (Battle-Scarred);6.89
772296;Sticker | TACO (Foil) | Berlin 2019;1.92
895401;Sticker | dupreeh (Holo) | Antwerp 2022;25.7
762206;MAG-7 | Core Breach (Minimal Wear);23.69
877189;Souvenir MP9 | Old Roots (Minimal Wear);0.61
38972;StatTrak™ MAG-7 | Cobalt Core (Factory New);9.27
35734;Music Kit | Troels Folmann, Uber Blasto Phone;24.84
39405;StatTrak™ PP-Bizon | Jungle Slipstream (Factory New);5.64
759278;StatTrak™ AUG | Amber Slipstream (Factory New);5.8
877123;Souvenir AUG | Spalted Wood (Minimal Wear);0.59
779329;StatTrak™ M4A1-S | Player Two (Field-Tested);308
876908;Souvenir MAC-10 | Strats (Field-Tested);0.66
776073;StatTrak™ AUG | Arctic Wolf (Minimal Wear);61.1
37461;Sealed Graffiti | Worry (SWAT Blue);0.49
871508;Sticker | Green Shark Shooter;0.81
857597;StatTrak™ R8 Revolver | Junk Yard (Battle-Scarred);1.74
887033;StatTrak™ M4A1-S | Night Terror (Battle-Scarred);51.9
768223;Sticker | gla1ve | Katowice 2019;1.44
871339;MAC-10 | Toybox (Well-Worn);20.77
42820;★ Gut Knife | Fade (Factory New);2389
871704;AK-47 | Green Laminate (Factory New);115
760447;Sticker | bondik | London 2018;34.6
38278;StatTrak™ AUG | Wings (Factory New);107.6
37982;Souvenir SCAR-20 | Storm (Field-Tested);2.01
773726;StatTrak™ SCAR-20 | Assault (Minimal Wear);2.37
38101;Souvenir UMP-45 | Urban DDPAT (Field-Tested);1.72
37292;Sealed Graffiti | Sheriff (Brick Red);0.08
871855;Sticker | Toxic Flow (Holo);69.79
35479;MAG-7 | Hard Water (Factory New);17.8
37429;Sealed Graffiti | Tombstone (SWAT Blue);0.09
857666;StatTrak™ Desert Eagle | Trigger Discipline (Factory New);84.6
900495;StatTrak™ MAC-10 | Monkeyflage (Well-Worn);1.05
759219;Glock-18 | Warhawk (Battle-Scarred);0.92
34321;CZ75-Auto | Red Astor (Battle-Scarred);2.05
38371;StatTrak™ CZ75-Auto | Tigris (Field-Tested);10.1
38718;StatTrak™ Glock-18 | Ironwork (Battle-Scarred);2.48
37048;Sealed Graffiti | Karambit (Shark White);0.07
37302;Sealed Graffiti | Sheriff (Shark White);0.08
763306;StatTrak™ Glock-18 | Oxide Blaze (Battle-Scarred);1.22
772360;Sticker | ShahZaM (Foil) | Berlin 2019;1.53
894466;Sticker | Hobbit (Holo) | Antwerp 2022;39.4
773637;MP9 | Hydra (Well-Worn);30.48
895435;Sticker | Xyp9x (Holo) | Antwerp 2022;22.8
759512;★ Stiletto Knife | Scorched (Field-Tested);1404.5
37428;Sealed Graffiti | Tombstone (Princess Pink);0.09
835744;StatTrak™ M249 | Deep Relief (Minimal Wear);5.48
779365;StatTrak™ MAC-10 | Disco Tech (Minimal Wear);90.4
876060;Sticker | Team Liquid (Gold) | Stockholm 2021;76.79
835880;★ Broken Fang Gloves | Jade (Field-Tested);968.5
38666;StatTrak™ Galil AR | Kami (Factory New);23.38
759368;StatTrak™ Desert Eagle | Code Red (Field-Tested);383.49
35709;Music Kit | Beartooth, Disgusting;25.96
37327;Sealed Graffiti | Sorry (War Pig Pink);0.13
880193;Sticker | No Pats (Holo);14.1
769534;★ Ursus Knife | Damascus Steel (Minimal Wear);1526.5
876861;Souvenir MP9 | Music Box (Minimal Wear);6.76
781708;StatTrak™ AK-47 | Legion of Anubis (Field-Tested);194.5
33858;AK-47 | Aquamarine Revenge (Battle-Scarred);123.38
775807;SG 553 | Colony IV (Factory New);287.5
35160;M4A1-S | Atomic Alloy (Factory New);706.49
34086;AWP | Elite Build (Well-Worn);77.62
900543;StatTrak™ Negev | Drop Me (Well-Worn);0.99
38312;StatTrak™ AWP | Man-o'-war (Minimal Wear);649.49
37326;Sealed Graffiti | Sorry (Violent Violet);0.09
45571;★ Sport Gloves | Omega (Minimal Wear);14168
35645;MP9 | Dart (Minimal Wear);3.17
42145;UMP-45 | Urban DDPAT (Factory New);1.4
45400;StatTrak™ UMP-45 | Arctic Wolf (Battle-Scarred);3.03
760400;Sticker | captainMo | London 2018;21.3
894148;Sticker | arT (Holo) | Antwerp 2022;45.2
40302;Sticker | Headshot Guarantee;5.09
871466;G3SG1 | New Roots (Minimal Wear);110.8
37432;Sealed Graffiti | Tombstone (Tracer Yellow);0.11
34918;Galil AR | Firefight (Battle-Scarred);2.39
41609;Sticker | keshandr | Boston 2018;34.19
772211;Sticker | Aleksib (Foil) | Berlin 2019;1.58
911337;Sticker | cadiaN (Glitter) | Rio 2022;1.74
37108;Sealed Graffiti | Loser (Jungle Green);0.09
768200;Sticker | Team Liquid (Holo) | Katowice 2019;34.18
857673;StatTrak™ SG 553 | Heavy Metal (Battle-Scarred);1.73
759530;★ Ursus Knife | Slaughter (Minimal Wear);3039
769787;Sticker | One Sting (Holo);7.51
871206;MAC-10 | Sienna Damask (Battle-Scarred);0.99
33904;AK-47 | Frontside Misty (Battle-Scarred);72.49
762052;Five-SeveN | Coolant (Well-Worn);0.17
37049;Sealed Graffiti | Karambit (Tiger Orange);0.09
34555;Dual Berettas | Moon in Libra (Factory New);23.84
773719;StatTrak™ Dual Berettas | Elite 1.6 (Field-Tested);1.37
911420;Sticker | sk0R | Rio 2022;0.07
36254;PP-Bizon | Fuel Rod (Well-Worn);4.47
40855;Sticker | Stupid Banana (Foil);444.5
895277;Sticker | Twistzz (Holo) | Antwerp 2022;103.5
911382;Sticker | boltz | Rio 2022;0.1
35973;P2000 | Silver (Factory New);104.5
772218;Sticker | xseveN (Foil) | Berlin 2019;1.56
768210;Sticker | GuardiaN | Katowice 2019;1.64
772314;Sticker | Team Liquid (Foil) | Berlin 2019;12.7
34269;Bravo Pin;30.8
871660;StatTrak™ PP-Bizon | Lumen (Minimal Wear);8.79
36220;PP-Bizon | Bamboo Print (Factory New);32.57
40267;Sticker | Guardian Dragon (Foil);51.6
762149;PP-Bizon | Facility Sketch (Well-Worn);0.19
911271;Sticker | YEKINDAR (Glitter) | Rio 2022;0.82
45468;StatTrak™ USP-S | Cortex (Factory New);207.97
39211;StatTrak™ P2000 | Ivory (Field-Tested);1.79
761360;Souvenir Sawed-Off | Brake Light (Factory New);7.12
42953;★ Huntsman Knife | Ultraviolet (Field-Tested);984.5
869892;Sticker | Purrurists (Foil);54.9
39677;StatTrak™ UMP-45 | Briefing (Well-Worn);0.85
911506;Sticker | bLitz | Rio 2022;0.06
35266;M4A4 | Daybreak (Factory New);2199.4
762205;MAG-7 | Core Breach (Field-Tested);12.3
37400;Sealed Graffiti | Tilt (SWAT Blue);0.1
37323;Sealed Graffiti | Sorry (Shark White);0.09
835559;StatTrak™ Galil AR | Vandal (Well-Worn);2.24
40706;Sticker | Robo;4.91
921472;SCAR-20 | Fragments (Battle-Scarred);1.02
34445;Desert Eagle | Mudder (Well-Worn);0.87
835427;UMP-45 | Gold Bismuth (Battle-Scarred);10.67
835668;SSG 08 | Jungle Dashed (Minimal Wear);1.94
39930;Sticker | Boris;0.79
35451;MAC-10 | Ultraviolet (Field-Tested);7.37
871563;Sticker | Blue Shark Shooter;0.79
36777;Sealed Graffiti | Chess King (Wire Blue);0.05
768316;Sticker | flamie | Katowice 2019;1.37
38522;StatTrak™ FAMAS | Neural Net (Field-Tested);10.3
894141;Sticker | broky (Holo) | Antwerp 2022;29.3
776755;★ Skeleton Knife | Night Stripe (Field-Tested);3229.5
35971;P2000 | Scorpion (Factory New);62.67
35939;P2000 | Imperial (Field-Tested);1.12
911351;Sticker | w0nderful (Glitter) | Rio 2022;1.29
42762;★ Flip Knife | Slaughter (Minimal Wear);3369
900607;Sawed-Off | Kiss♥Love (Factory New);122
37963;Souvenir PP-Bizon | Urban Dashed (Field-Tested);1.79
36692;Sawed-Off | Zander (Minimal Wear);1.24
42980;★ Karambit | Bright Water (Factory New);6004.5
35090;Guardian Pin;31.55
877154;Souvenir Galil AR | Amber Fade (Factory New);43.78
900608;StatTrak™ UMP-45 | Roadblock (Well-Worn);1.07
37075;Sealed Graffiti | King Me (Tracer Yellow);0.6
39619;StatTrak™ Sawed-Off | Zander (Field-Tested);1.89
36785;Sealed Graffiti | Cocky (Cash Green);0.09
40012;Sticker | Don't Worry;0.27
775442;AUG | Midnight Lily (Factory New);1599.5
42407;★ Bayonet | Lore (Minimal Wear);6958.5
887031;MAG-7 | Foresight (Well-Worn);0.46
42367;★ Bayonet | Boreal Forest (Field-Tested);1713
45603;★ Sport Gloves | Bronze Morph (Minimal Wear);2763.5
37040;Sealed Graffiti | Karambit (Desert Amber);0.08
911374;Sticker | KSCERATO | Rio 2022;0.15
38742;StatTrak™ Glock-18 | Water Elemental (Factory New);375
37053;Sealed Graffiti | Karambit (Wire Blue);0.1
39143;StatTrak™ Negev | Terrain (Field-Tested);2.56
900481;StatTrak™ FAMAS | Meow 36 (Well-Worn);1.16
35060;Glock-18 | Steel Disruption (Factory New);27.19
35420;MAC-10 | Nuclear Garden (Field-Tested);38.48
895368;Sticker | EliGE (Glitter) | Antwerp 2022;0.47
34355;CZ75-Auto | Victoria (Field-Tested);27.88
772336;Sticker | DeadFox (Foil) | Berlin 2019;1.59
43049;★ Karambit | Urban Masked (Field-Tested);3665.48
35722;Music Kit | Matt Lange, IsoRhythm;23.9
896656;Sticker | Twistzz (Gold, Champion) | Antwerp 2022;152.5
835772;Sticker | Hello AWP (Gold);37.5
871597;Sticker | Ocean Sunset Skill Surf (Holo);28.32
42308;XM1014 | Scumbria (Minimal Wear);2.38
36787;Sealed Graffiti | Cocky (Dust Brown);0.08
42551;★ Butterfly Knife | Damascus Steel (Factory New);8553
871713;Sticker | Dragon Lore Surf Ava (Foil);56.35
871695;Sticker | Red Cyclawps;0.76
35613;MP7 | Special Delivery (Factory New);28.06
763257;StatTrak™ UMP-45 | Momentum (Minimal Wear);73
867523;StatTrak™ Music Kit | Laura Shigihara: Work Hard, Play Hard;43.57
911365;Sticker | roeJ | Rio 2022;0.07
42064;Train Pin;25.77
34684;FAMAS | Styx (Factory New);66.27
34010;AUG | Condemned (Battle-Scarred);0.96
895352;Sticker | rain (Holo) | Antwerp 2022;37.19
759403;★ Talon Knife | Night Stripe (Field-Tested);2232.5
36773;Sealed Graffiti | Chess King (Tiger Orange);0.07
36714;Sealed Graffiti | Ace;1.7
768252;Sticker | gob b | Katowice 2019;1.45
38212;StatTrak™ AK-47 | Point Disarray (Minimal Wear);317.5
35210;M4A1-S | Golden Coil (Well-Worn);256.5
835902;Sticker | Hello UMP-45 (Gold);21.84
36040;P250 | Metallic DDPAT (Minimal Wear);2.77
41033;Sticker | Virtus.Pro | Atlanta 2017;30.19
877021;Souvenir R8 Revolver | Night (Minimal Wear);1.03
43102;★ M9 Bayonet | Freehand (Minimal Wear);4729.5
759375;StatTrak™ MP9 | Capillary (Factory New);8.97
911459;Sticker | dumau | Rio 2022;0.1
37431;Sealed Graffiti | Tombstone (Tiger Orange);0.09
835869;StatTrak™ Nova | Clear Polymer (Minimal Wear);37.8
42327;XM1014 | Tranquility (Field-Tested);25.2
760405;Sticker | somebody | London 2018;18.69
857704;StatTrak™ M4A4 | In Living Color (Field-Tested);99.4
911360;Sticker | iM | Rio 2022;0.09
42544;★ Butterfly Knife | Case Hardened (Minimal Wear);6939.5
835533;Patch | Metal Legendary Eagle;6.42
39491;StatTrak™ SCAR-20 | Powercore (Minimal Wear);8.41
911400;Sticker | Sico | Rio 2022;0.07
37206;Sealed Graffiti | Popdog (Dust Brown);0.05
40660;Sticker | Pegasus (Holo);14.5
40950;Sticker | Team Liquid | MLG Columbus 2016;33.4
37779;Souvenir MAG-7 | Sand Dune (Minimal Wear);3.37
775208;Negev | Boroque Sand (Well-Worn);4.41
42293;XM1014 | Quicksilver (Field-Tested);1.11
853163;Sticker | Poorly Drawn Bloody Darryl;1
45493;★ Moto Gloves | Transport (Minimal Wear);1449.5
39407;StatTrak™ PP-Bizon | Jungle Slipstream (Minimal Wear);3.44
36776;Sealed Graffiti | Chess King (War Pig Pink);0.06
34793;Five-SeveN | Triumvirate (Factory New);29.82
887040;Dual Berettas | Melondrama (Factory New);84.6
871738;Sticker | Yellow Bombster;0.58
772274;Sticker | Aerial (Foil) | Berlin 2019;1.38
768176;Sticker | HellRaisers (Holo) | Katowice 2019;26.2
35128;M249 | Impact Drill (Minimal Wear);6.97
772075;Sticker | Tyloo (Foil) | Berlin 2019;41.7
36771;Sealed Graffiti | Chess King (SWAT Blue);0.06
768411;Sticker | NiKo (Foil) | Katowice 2019;99.2
34670;FAMAS | Roll Cage (Factory New);126.5
37300;Sealed Graffiti | Sheriff (Princess Pink);0.08
768332;Sticker | Zeus | Katowice 2019;1.67
775080;AUG | Navy Murano (Factory New);19.38
35962;P2000 | Pulse (Factory New);11.87
39101;StatTrak™ Music Kit | Michael Bross, Invasion!;39.2
35799;Nova | Caged Steel (Field-Tested);1.29
761431;Souvenir UMP-45 | Facility Dark (Factory New);1.41
37310;Sealed Graffiti | Sorry (Battle Green);0.08
911194;Sticker | acoR | Rio 2022;0.07
38590;StatTrak™ Five-SeveN | Scumbria (Well-Worn);0.76
34635;FAMAS | Cyanospatter (Factory New);8.75
835828;StatTrak™ UMP-45 | Gold Bismuth (Minimal Wear);37.9
36243;PP-Bizon | Cobalt Halftone (Minimal Wear);5.85
781687;Galil AR | Connexion (Well-Worn);3.13
35953;P2000 | Oceanic (Battle-Scarred);0.66
769810;Sticker | Scavenger (Holo);4.46
37092;Sealed Graffiti | Lambda (SWAT Blue);0.1
38186;StatTrak™ AK-47 | Frontside Misty (Field-Tested);228.49
37894;Souvenir P250 | Gunsmoke (Field-Tested);10.8
911539;Sticker | ZywOo (Glitter) | Rio 2022;8.22
871746;Glock-18 | Snack Attack (Factory New);148.5
42919;★ Huntsman Knife | Fade (Factory New);4498.5
911450;Sticker | yuurih | Rio 2022;0.06
769573;StatTrak™ M4A4 | The Emperor (Minimal Wear);799
36980;Sealed Graffiti | GTG (Desert Amber);0.07
927292;M4A1-S | Mud-Spec (Field-Tested);2.4
871195;CZ75-Auto | Framework (Field-Tested);1.83
857516;StatTrak™ Negev | dev_texture (Factory New);18.9
772290;Sticker | fer (Foil) | Berlin 2019;2.23
37365;Sealed Graffiti | Take Flight (Blood Red);0.07
42634;★ Falchion Knife | Damascus Steel (Minimal Wear);1388.5
37493;Sealed Graffiti | X-Knives (Dust Brown);0.05
772145;Sticker | NRG (Holo) | Berlin 2019;1.9
773442;X-Ray P250 Package;15.76
37473;Sealed Graffiti | X-Axes (Desert Amber);0.05
37433;Sealed Graffiti | Tombstone (Violent Violet);0.14
911187;Sticker | KRIMZ | Rio 2022;0.09
775468;XM1014 | Banana Leaf (Factory New);84.2
871517;StatTrak™ AUG | Plague (Minimal Wear);9.81
768358;Sticker | ANGE1 | Katowice 2019;1.82
760391;Sticker | North | London 2018;4.76
900600;USP-S | Printstream (Battle-Scarred);297.5
45440;★ Sport Gloves | Amphibious (Minimal Wear);18058.5
38997;StatTrak™ MAG-7 | Petroglyph (Factory New);20.86
40450;Sticker | Longevity (Foil);29.67
911461;Sticker | nicoodoz | Rio 2022;0.05
776175;★ Nomad Knife | Forest DDPAT (Field-Tested);1264.5
914116;Sticker | n0rb3r7 (Holo, Champion) | Rio 2022;3.34
34374;Cobblestone Pin;49.68
768330;Sticker | Summer | Katowice 2019;5.57
38778;StatTrak™ M249 | System Lock (Minimal Wear);5.26
34597;ESL One Cologne 2014 Legends;652.5
911261;Sticker | FL1T | Rio 2022;0.08
895453;Sticker | nafany (Holo) | Antwerp 2022;39.7
40371;Sticker | Joan;1
768437;Katowice 2019 Returning Challengers (Holo-Foil);89.8
776875;★ Nomad Knife | Crimson Web (Field-Tested);3737.5
37204;Sealed Graffiti | Popdog (Cash Green);0.05
35037;Glock-18 | Night (Field-Tested);7.99
835757;Sticker | Hello M4A4 (Gold);12.6
39625;StatTrak™ Tec-9 | Avalanche (Field-Tested);15.37
39518;StatTrak™ SG 553 | Tiger Moth (Field-Tested);10.1
39144;StatTrak™ Negev | Terrain (Minimal Wear);4.69
776034;MP9 | Stained Glass (Factory New);638.99
37303;Sealed Graffiti | Sheriff (Tiger Orange);0.06
39097;StatTrak™ Music Kit | Ki:Theory, MOLOTOV;39.4
35946;P2000 | Ivory (Battle-Scarred);0.42
37482;Sealed Graffiti | X-Axes (Tiger Orange);0.06
894442;Sticker | FaNg (Glitter) | Antwerp 2022;0.47
45327;StatTrak™ Nova | Wild Six (Factory New);21.8
37205;Sealed Graffiti | Popdog (Desert Amber);0.06
900610;StatTrak™ SG 553 | Dragon Tech (Minimal Wear);24.5
871793;StatTrak™ Glock-18 | Snack Attack (Field-Tested);68.9
34262;Boston 2018 Minor Challengers with Flash Gaming Autograph Capsule;173
36794;Sealed Graffiti | Cocky (Shark White);0.07
42969;★ Karambit | Black Laminate (Minimal Wear);7499.5
36767;Sealed Graffiti | Chess King (Jungle Green);0.07
36765;Sealed Graffiti | Chess King (Dust Brown);0.07
911389;Sticker | drop | Rio 2022;0.06
781676;MP5-SD | Kitbash (Well-Worn);3.49
39234;StatTrak™ P2000 | Turf (Well-Worn);1.32
853170;Sticker | Poorly Drawn Chicken;3.89
778632;Patch | Welcome to the Clutch;7.96
37207;Sealed Graffiti | Popdog (Frog Green);0.05
38420;StatTrak™ Desert Eagle | Directive (Minimal Wear);38.39
36764;Sealed Graffiti | Chess King (Desert Amber);0.1
37474;Sealed Graffiti | X-Axes (Dust Brown);0.05
776581;★ Nomad Knife | Night Stripe (Field-Tested);1565.5
35870;Nova | Tempest (Minimal Wear);37.2
911315;Sticker | siuhy | Rio 2022;0.06
894318;Sticker | 9z Team (Gold) | Antwerp 2022;47.7
835751;StatTrak™ AWP | Exoskeleton (Well-Worn);35.7
36766;Sealed Graffiti | Chess King (Frog Green);0.06
42387;★ Bayonet | Damascus Steel (Minimal Wear);3079
773672;MAC-10 | Classic Crate (Battle-Scarred);0.49
38097;Souvenir UMP-45 | Scorched (Minimal Wear);0.39
41057;Sticker | Welcome to the Clutch;9.48
768341;Sticker | tabseN | Katowice 2019;1.36
35452;MAC-10 | Ultraviolet (Minimal Wear);14.27
895494;Sticker | shox (Glitter) | Antwerp 2022;0.95
911369;Sticker | Keoz | Rio 2022;0.07
763424;StatTrak™ MP5-SD | Phosphor (Minimal Wear);72.25
37045;Sealed Graffiti | Karambit (Monster Purple);0.08
37475;Sealed Graffiti | X-Axes (Frog Green);0.05
42400;★ Bayonet | Freehand (Minimal Wear);3046.5
877130;Souvenir Five-SeveN | Withered Vine (Minimal Wear);0.49
42628;★ Falchion Knife | Crimson Web (Field-Tested);1389.5
857684;StatTrak™ Desert Eagle | Trigger Discipline (Well-Worn);9.95
36000;P250 | Cartel (Minimal Wear);46.69
876069;Sticker | Heroic (Foil) | Stockholm 2021;43.68
38679;StatTrak™ Galil AR | Rocket Pop (Well-Worn);5.08
45605;★ Hand Wraps | Overprint (Minimal Wear);3859.5
894314;Sticker | Team Liquid (Gold) | Antwerp 2022;57.75
35051;Glock-18 | Royal Legion (Factory New);39.4
911330;Sticker | fer | Rio 2022;0.15
42355;★ Bayonet | Black Laminate (Battle-Scarred);2839.5
36477;SG 553 | Phantom (Battle-Scarred);2.87
39343;StatTrak™ P90 | Grim (Battle-Scarred);1.93
37086;Sealed Graffiti | Lambda (Dust Brown);0.07
887070;AK-47 | Nightwish (Factory New);1176
42589;★ Butterfly Knife | Ultraviolet (Battle-Scarred);4698.5
39718;StatTrak™ USP-S | Blood Tiger (Minimal Wear);19.87
36979;Sealed Graffiti | GTG (Cash Green);0.07
36775;Sealed Graffiti | Chess King (Violent Violet);0.05
911471;Sticker | aliStair | Rio 2022;0.06
876883;Souvenir PP-Bizon | Anolis (Battle-Scarred);0.2
42745;★ Flip Knife | Night (Field-Tested);1640.49
36768;Sealed Graffiti | Chess King (Monarch Blue);0.06
768217;Sticker | smooya | Katowice 2019;1.69
877031;Souvenir SG 553 | Lush Ruins (Factory New);2.39
759402;★ Talon Knife | Forest DDPAT (Field-Tested);2078.5
43143;★ M9 Bayonet | Urban Masked (Field-Tested);3039
40987;Sticker | Titan | Katowice 2015;429.5
